videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600559648756253460,1769643220,2026-01-28T23:33:40.000Z,hebat anggota dewannya panjang umur sehat selalu pak,2837,False,False,,12.0,6759106255292449793,user7031969062884,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d54a5bbd2f27117520091314cc62be32~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=78490197&x-expires=1769763600&x-signature=HIHRIAJs7LOdZAfymiV30VfIMRE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600599217044505362,1769652420,2026-01-29T02:07:00.000Z,"duduk ahhh, liat ada yang di marahin",9527,False,False,,117.0,7139540076015272987,mama.rebelll,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/85f4cda91c57098f092bc9968a13083f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=70549350&x-expires=1769763600&x-signature=TnpYiLi2g4rjxzsT5DSUknXxGxg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600620799327126279,1769657449,2026-01-29T03:30:49.000Z,"jangan berisik yaa anak-anakk, ada yang lagi ujiann",3664,False,False,,19.0,6785810494050534402,momelqi8,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1b6a38813ef1c7f71b5d54255f78a5e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a46f9f30&x-expires=1769763600&x-signature=oAX0Ng0wFCNeq%2FeHzaRh01r5Kj8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600562539135075080,1769643890,2026-01-28T23:44:50.000Z,Pagi2 kuliah KUHP ya Allah 😭😭,9722,False,False,,27.0,6795720824583586817,starrr_taa,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7ae4db943722665035440dc5ac137af7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e1e94d8&x-expires=1769763600&x-signature=cWOHgIi5ulyg44lyJMIQXtwXIxY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600438607581201160,1769615019,2026-01-28T15:43:39.000Z,ini beneran kek masuk ruang sidang ngga belajar sama sekali + skripsi nya di jokiin 😅 akhirnya dibantai penguji abis2an,9972,False,False,,50.0,6955364342469739521,not.important.prson,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/084ac890a02e2ecca8bac94577fb4443~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c6d5071e&x-expires=1769763600&x-signature=0eZYJiYX6NlKOpEJhkjMTRAAFR0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600531615912231701,1769636697,2026-01-28T21:44:57.000Z,ikut sidang meskipun baru bgt melek😩🙏,27109,False,False,,50.0,6964617994576102402,ciiunnuy2,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fbaa6a41484659256feee4e2287eadfb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d9882466&x-expires=1769763600&x-signature=c6%2BK02l2Mwpib%2BDf3f%2BZxjzITBs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600421382279987989,1769611016,2026-01-28T14:36:56.000Z,baru kali ini gue liat dpr lagi kerja😭😭,18785,False,False,,50.0,7551312665357419527,awk123450,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d05de50f&x-expires=1769763600&x-signature=aKvvQtYHY4go%2FKhhaOibdAGZaZg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600380622083097352,1769601521,2026-01-28T11:58:41.000Z,ngga masuk akal polisinya,4078,False,False,,25.0,6783296785579295745,iraseyooo,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/129fbe9c11810401b326def494089454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53e2e636&x-expires=1769763600&x-signature=6JAV1Q9IbTfS4C%2Bn%2BNWnbyElQ%2FE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600371706440205074,1769599446,2026-01-28T11:24:06.000Z,saya suka anggota dewan ini,14842,False,False,,23.0,7096842468230693914,argghh70,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/621d4b05c7128b00fccdc3124acae18f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2ba8a736&x-expires=1769763600&x-signature=emNwy6YSaGKCNXy1Q7x2MAM1ZFE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600513563271103252,1769632487,2026-01-28T20:34:47.000Z,"msh banyak pejabat di negri ini yg pintar baik dan pro rakyat,TRIms Drs Safaruddin,sehat sll.🙏",2382,False,False,,2.0,7094963073577010178,bundashaidnuriman,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/ec52f53fb10efab936a82ea66dcac9fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=20bfa520&x-expires=1769763600&x-signature=64Q4ZMlKvX3Ja9ZXiV1Oo7g0LRY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600571955058361108,1769646085,2026-01-29T00:21:25.000Z,baru kali ini saya dengerin orang DPR ngmong sampe selesei 🥹,23956,False,False,,99.0,6930059958109783042,tinemcat,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/94b23b67098e4ed0f6d411a455b7fd30~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cf7d45fb&x-expires=1769763600&x-signature=Jwpwaio1J7FSrF7%2F3cr3sobo10s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600574261019738900,1769646619,2026-01-29T00:30:19.000Z,"Akhirnya ada dpr yg bener2 mewakili suara rakyat, sehat selalu pak dpr 🤗",23882,False,False,,39.0,6876306221776225281,temenstaycation,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1af6fab1beca74f0c729a662f72c7e14~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a46586d&x-expires=1769763600&x-signature=Bwcg%2Bn2qYotVPegt4JdvLq9aMJo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600602494197187348,1769653190,2026-01-29T02:19:50.000Z,"kapan lagi yeekannn liat sekelas KAPOLRES diajarin pasal sama DPR wkwk, udh 2026 ini instansi selalu blunder mulu hadehhh",6167,False,False,,11.0,6596450090977509377,ambigu78,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5e3147f23d66cdfe6c05c0959b9dc4e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4fe361b2&x-expires=1769763600&x-signature=GRdcZuVPHyo6xwu5imlewdBDAl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600638883822830357,1769661659,2026-01-29T04:40:59.000Z,firts time dengerin DPR ngomong sampe beres...,4299,False,False,,26.0,6559854651843166209,novitafratama,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f545f551e0f01bcab780aa48b4773263~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ced48010&x-expires=1769763600&x-signature=Ud%2F0%2BhP4ETSf9yQfdblRvOg8TK8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600424509218849557,1769611740,2026-01-28T14:49:00.000Z,"doain yuk buat bapak DPR semoga beliau umur panjang ,biar denger suara rakyat",4505,False,False,,15.0,6500873421555548161,budakbaong24,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7fdff787ad70b9823c3124624ac9fc1b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72c7c74e&x-expires=1769763600&x-signature=QDtD1pmD85bXS6%2FokIXY5Cgd3zQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600538691958670100,1769638338,2026-01-28T22:12:18.000Z,"padahal perkara sepele, tapi dibikin ribet 🗿kena batu nya kan wkwkwk",17761,False,False,,12.0,6741612125054419969,aliefdean3,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fcab585ab033e620cfe85460370429ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c1365f1&x-expires=1769763600&x-signature=gZ6htwCW0xqFn4n%2Bv%2FogWZPCDdU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600445203241190151,1769616555,2026-01-28T16:09:15.000Z,Berasa di ujian tesis oleh prof di kampus😭,11570,False,False,,27.0,7119727093189149723,hasdisket,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b80d120de6361d68990c7e31a0af9482~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c8c87b60&x-expires=1769763600&x-signature=fUrOHeUeFU7K6JbCW2cyv3ucins%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600457386897605383,1769619392,2026-01-28T16:56:32.000Z,ambil satu-satu kita simak sambil ngopi,3254,False,False,,83.0,7176994203259339778,bg.waahyuu,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/287c88a822edc00f131a3f6c8e5fe407~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=00e7d6ce&x-expires=1769763600&x-signature=1vwCqit3q9f0oh3R8PCP2TsWWJU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600565103268987655,1769644488,2026-01-28T23:54:48.000Z,indah skali pagi ini baru bangun dah disuru ikut sidang😭😭,7268,False,False,,46.0,7222452582881805339,seasaltbe,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/700db3fd0f79e733af82df2a1c1f8e1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=209c621e&x-expires=1769763600&x-signature=1WHb7%2B55ZfY2AD7rzKfb0jy4dr0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600574039593386759,1769646562,2026-01-29T00:29:22.000Z,ikut deg degan 😭,1081,False,False,,8.0,6824602282203972610,miaintanp,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/14f35dd0749fc1f9e6c701e2f8bb77bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c3b1617b&x-expires=1769763600&x-signature=gIaoCDU08SyiNAec%2BMcbX8o5SuU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600546214120030996,1769640096,2026-01-28T22:41:36.000Z,"izin telat ikut sidang pak, baru bangun😭",8931,False,False,,19.0,6986490351726019585,aaprllllllll,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b366119e7282c49abbf3d3e9abb8b49e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=61e201c0&x-expires=1769763600&x-signature=WRdhgjWBonw2Cgz6kKrEaBMV2NM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600419458877244180,1769610568,2026-01-28T14:29:28.000Z,pengen bet gw ngomong langsung,4516,False,False,,14.0,6880379355995243522,adissssst38,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/42a6217597038bf95b24e5912757727a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa5b58df&x-expires=1769763600&x-signature=sgxk2%2FgPDcA1vAOaLaiZSNLwVe4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600642149391270664,1769662422,2026-01-29T04:53:42.000Z,panjang umur bapak safaruddin🤲🤲,22,False,False,,0.0,7119783576924931099,salasiahahmad71,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c0a51a85e29224c79cc70d0cc1d0a9c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6ccf6525&x-expires=1769763600&x-signature=Si4pZXyutuRCqLHZSBgNUHm8XxI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600536975246263061,1769637939,2026-01-28T22:05:39.000Z,Siapa yang nonton jam 5 subuh,2381,False,False,,98.0,7011318489081660443,pongkiihere,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cb7d6f7c4a99e5193a67f3c758b4063a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c7fc85f&x-expires=1769763600&x-signature=3g8ntacMTrQLQ39gQE2ZRvz%2BSsg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600397109175730962,1769605362,2026-01-28T13:02:42.000Z,baru kali ini seumur hidup nyimak anggota dpr ngomong dari awal sampai akhir. Sehat selalu bapak Safarudin,2873,False,False,,19.0,7246359818667246594,firman_de88,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/10eab55a4635a0392a6bf9ec7bb3a34e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=df15d76d&x-expires=1769763600&x-signature=E8m7aAUNa9PkVMhTVvFIiM6Onwk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600508666467549973,1769631349,2026-01-28T20:15:49.000Z,capekk banget dahh baru bangun dijam 03.15 tiba2 aja ikut sidang😂😂,4519,False,False,,57.0,7211776538663371778,fransiskaliahanat,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a1a8353247ff5c63aa75b0584bfa9da9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=94a16719&x-expires=1769763600&x-signature=0SAFkBGjqUMaldt2mBqwReIpCAA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,https://www.tiktok.com/@pikiranrakyat/video/7600354983439043860,7600574643049349908,1769646713,2026-01-29T00:31:53.000Z,"Dia yang ditanya aku yang maluuuuu, [sticker]",69,False,False,,0.0,7054865052239610882,jawapride157,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7322956109600260097~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=624781b5&x-expires=1769763600&x-signature=SHqziRgo%2FWXhjtybqU0GDTGfTN0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
