videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7601302475731223317,1769816166,2026-01-30T23:36:06.000Z,"sy pernah jadi korban pemerasan oleh pihak aparat dan klwrga korban kasus tawuran anak sy sampe abis uang 100jt yg mana uang itu hasil pinjaman karena kami g punya uang sebanyak itu, aku hanya memasrahkn urusan ini pd Allah dan berdoa agar Allah memberikan keadilan pd kami org yg d dzolimi, dlm bbrpa bln kapolresna meninggl dunia klrwrga korban yg memeras hidupnya bnyk masalah, Allah tlh tunjukn kuasanya",17,False,False,,2.0,7187429986365916162,senam_bugarr,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/220627cfe2e9d017bd58bc56b2b4d9a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b7c49462&x-expires=1772265600&x-signature=dq6LWMX71GeLlaaskDOdN5K3IPw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600567290639794962,1769644998,2026-01-29T00:03:18.000Z,citra buruk polisi sdh melekat di hati masyarakat indonesia,530,False,False,,7.0,7178816273236476954,user9491506281334,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/36ae074d860ef4337f02c1085cda6842~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=56782975&x-expires=1772265600&x-signature=OvmeKthGMAwOQQ%2BKs4%2BcwW9du%2FM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600962342445417217,1769736974,2026-01-30T01:36:14.000Z,pecat kapolresnya,7,False,False,,0.0,6559731533892534274,demul634,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/934871fd8313aea4b31439ea92024f5e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=14ff5cf0&x-expires=1772265600&x-signature=3vyqJF3GeLnuVXyWXGv9m9onsgw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7601147815243301640,1769780146,2026-01-30T13:35:46.000Z,Isi KUHP nya pak pol itu : Kasih Uang Hilang Pekara🤣,160,False,False,,4.0,6955787530272900098,reinchaa,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/6a83b1a65a8c233efc01d0b8b59f59e4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d612a951&x-expires=1772265600&x-signature=ExPbB2SZ8Wq4puz0lug3SeKzRXo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600863747209364231,1769714010,2026-01-29T19:13:30.000Z,𝒄𝒐𝒑𝒐𝒕 𝒔𝒋𝒂 𝒌𝒑𝒐𝒍𝒓𝒆𝒔 𝒔𝒍𝒆𝒎𝒂𝒏 𝒃𝒑𝒌,5,False,False,,0.0,7393320379727758342,rangga.seta66,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d1bfba4118f3b33a6cbb52fffcb0bb64~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8cee7781&x-expires=1772265600&x-signature=Wta2KH53NYrye1ZHN3leDeORj30%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600574398021698324,1769646650,2026-01-29T00:30:50.000Z,Jangan kan ngebedain yg mana pelaku yg mana korban .ngebedaian spoons sama es aja gk bisa,266,False,False,,6.0,7331020531197002757,xixa9236,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2c4b77f339979a9f1d5ecd4c2882f64b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2d00ebad&x-expires=1772265600&x-signature=amzT0fCRDytfuHZNGYf0sxWhin0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600559241783690002,1769643128,2026-01-28T23:32:08.000Z,polisi=HAMA,16,False,False,,0.0,6940929089721091074,kenzoe134,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bd6dd22c1c7f07b5c2096aa58120b57a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=14a48249&x-expires=1772265600&x-signature=T2Uqff8Aqmv%2B9MxKIAALuDGa%2FIA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600537834902356743,1769638129,2026-01-28T22:08:49.000Z,"seperti kemalingan motor
sudah kena musibah laporan masih pake duit lagi",1157,False,False,,29.0,7562215058118476807,yhatno1,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a1845a2bf805153bdd9f7b7252541780~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2112ef7d&x-expires=1772265600&x-signature=CgvKrM7UOwiBORGh0UdWy7tq01s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600356843103388437,1769595994,2026-01-28T10:26:34.000Z,jadi ketahuan kualiatas kapolres dan kajati nya sleman,587,False,False,,6.0,7315623956953646085,jamielisg7,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/af2d4b65f7009d29cc18dc5b6f44687b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b6b074d0&x-expires=1772265600&x-signature=9ds75p2ea%2BIdaYWxdxUhl2Yd1xU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600382327290381076,1769601921,2026-01-28T12:05:21.000Z,"Polisi lagi...lagi lagi Polisi
Ada apa dg Polisi",22,False,False,,0.0,7278899111180928006,tiaraaaaa321,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/79da7caea68df40af799a3b0ba7c3acc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea2b5325&x-expires=1772265600&x-signature=NQwaBAaCFH6qE9yEXRZ%2FzQJp2vg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7601008979804947220,1769747831,2026-01-30T04:37:11.000Z,"jangankan bedain korban sama tersangka, bedain es gabus sama spons aja gabisa🗿",7,False,False,,0.0,7379892016124609541,haloyan03,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/acd0af0b18f22580c57eabc93f418179~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aa876bb9&x-expires=1772265600&x-signature=KKFsqtv4Gem%2Bxpeo41e0Op06WEs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600585651940983573,1769649277,2026-01-29T01:14:37.000Z,pecat Kapolres ya,11,False,False,,0.0,7223724097377076232,ujangkosim_88,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7225562895055061019~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2904ed2a&x-expires=1772265600&x-signature=kJ%2F31GwkZ4jeq3pnY3ZM%2F%2BBHkVw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600585725876142855,1769649279,2026-01-29T01:14:39.000Z,DPR keren tegas,9,False,False,,0.0,7180036299927340059,mukhlisin862,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/89999133d5abdf327f1d906f5f771034~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f7acc397&x-expires=1772265600&x-signature=Xqi9YI0QEXSe56tnplXsCOGWe5c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600434920943469320,1769614162,2026-01-28T15:29:22.000Z,tumben dpr pro rakyat ni,16,False,False,,0.0,7316011820279677957,heyyou45678,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ed740099e31a6c06485f89925b750284~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=354a95d4&x-expires=1772265600&x-signature=0lHuQ0iiX0b11Z2wJrE2ULJebTU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600512140126225173,1769632151,2026-01-28T20:29:11.000Z,pecat polisi polisi yg bermasalah..,3,False,False,,0.0,7484828175916073992,di.kimochi8,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7a87bb9baf10734283a375bfe9512859~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=49a240d4&x-expires=1772265600&x-signature=rpWD01TaT8mYe7jCxouz0aG1%2BfU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600595178781344529,1769651499,2026-01-29T01:51:39.000Z,titik terendah polisi tidak bisa membedakan es gabus sama sepon,38,False,False,,0.0,7292208106401498118,babahdhayyan,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7785701ff3a081f94183656d7d6c1790~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af57c26f&x-expires=1772265600&x-signature=m58W60v2B1KeOihqL%2Fx5gacp%2BlA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600547647997674257,1769640422,2026-01-28T22:47:02.000Z,UJUNG UJUNGNYA DUIT,11,False,False,,0.0,7168395294743266306,purwoko032,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3a3eb946&x-expires=1772265600&x-signature=scU4R8vplVdZquzVOTdwRz2JKtk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600951031082205953,1769734338,2026-01-30T00:52:18.000Z,"pak kaplolres anda lulusan apa c ,,, kok bisa jadi kapolres",6,False,False,,0.0,6924033794606433281,syahfameobel,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/68daf6210d94a808af20b7fdddb3b421~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a5aecd4&x-expires=1772265600&x-signature=f0Gd2TAYVP674v5NWOh%2BzpF9l88%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600437358764917522,1769614729,2026-01-28T15:38:49.000Z,"enak ya, salah kebijakan tinggal minta maaf, mereka tidak merasakan traumanya org yg telah dilakukan penahanan padahal bukan kriminal...",145,False,False,,3.0,7305038902053798918,finzyy_kf88,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9c6a242691ee7e9f7a42222957dd1baf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22c1fce0&x-expires=1772265600&x-signature=GQMjzHBYZdEf7eryWS5NlSNKSw0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600714299875230465,1769679220,2026-01-29T09:33:40.000Z,MENYALA PAK DPRD. ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,6,False,False,,0.0,6953788463830647809,ary_akira_toriyama,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e996e3e89e0e3e9ded4eb59143f0c08d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7c408b1&x-expires=1772265600&x-signature=WS05XvgzlmTVh0D8yF%2BPpFaZIW8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7604484513868366600,1770557034,2026-02-08T13:23:54.000Z,baca dulu pasalnya bapak polisi.kok bisa2nya salah pasalnyaa,0,False,False,,0.0,7292242745460507654,ram010789,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3a3eb946&x-expires=1772265600&x-signature=scU4R8vplVdZquzVOTdwRz2JKtk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7601377056384385812,1769833533,2026-01-31T04:25:33.000Z,"orang yang hebat itu mengakui kesalahan, bukan membuat alasan",0,False,False,,0.0,6735737287969457153,gita_cok,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/87ec2047c01753e3bcb345b56756c705~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c75a8035&x-expires=1772265600&x-signature=Ui8hUL6xjVHorb68i70EKAik1b4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600545857403028245,1769640009,2026-01-28T22:40:09.000Z,"Nitizen Hanya Melihat Sisi Negatifnya Polisi Saja,
Padahal Kalau Kita Lihat Sisi Positifnya Memang Tidak Ada,
Jangankan Membedakan Tersangka Sama Korban,
Membedakan Es Gabus Sama Spons Aja Gak Bisa.",1434,False,False,,112.0,7062183940753720346,oniichan0909,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b4f34f53f7c5519811f963f9c457b513~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=70900d45&x-expires=1772265600&x-signature=9zgvS9g58G%2FSZpwt3mmT4nfGx1I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600409531298677525,1769608251,2026-01-28T13:50:51.000Z,"dulu sy waktu tahun 2005 kecelakaan adik sy sampai meninggal. polisi terang"" an. minta uang 2 jt dari asuransi yg sy dpt sebanyak 10 jt. katanya buat administrasi. . terus ambil motor di minta 5 ratus ribu. padahal motor itu sudah rusak.",215,False,False,,45.0,6957883912307999749,wagimin052,https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fc5bed24&x-expires=1772265600&x-signature=xv8hL6y%2FnVWYR2K16CaIhUszr%2FQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600572214379397908,1769646143,2026-01-29T00:22:23.000Z,baru kali ini DpR membanggakan yaa,1871,False,False,,25.0,168087623771668480,nindyanazara,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7332300089886507029~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fb6d4580&x-expires=1772265600&x-signature=2gKrlvC1Bmns7dB7ZNzZdyKxDdo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7601505202554602257,1769863364,2026-01-31T12:42:44.000Z,jambret sekarang punya kuasa hukum😃😃😃😀😀😀,1,False,False,,0.0,7095762965156889602,onde_onde026,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/01492d1586fd1ae6320fe1b65cb616c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=03005e89&x-expires=1772265600&x-signature=BElEC0oREUdJdcdPZx1qenEcwVM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,https://www.tiktok.com/@kompascom/video/7600352037473193234,7600409320136180500,1769608203,2026-01-28T13:50:03.000Z,Ga ngerti Pola pikir Kapolres Sleman 🤦🏻,536,False,False,,22.0,6968491664638133250,kopilate92,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/75ee3610fef0b2281ecbbf89ac51e3c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1152d94b&x-expires=1772265600&x-signature=3lAD1YO9qHVR39MXLMkp%2FDxFgyY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
